PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
1834320	3073	D013661	bio	-0.0	0.045159003812642776	0.04783518581092904	0
1834320	3073	D013661	genetics	-0.0	0.045159003812642776	0.06364676558805575	0
1834320	3073	D013661	disease	-0.0	0.045159003812642776	0.06110098860624211	0
1834320	3073	D013661	one	0.0	0.045159003812642776	0.04213038377781085	0
1834320	3073	D013661	diseases	-0.0	0.045159003812642776	0.05364429156807536	0
1834320	3073	D013661	known	-0.0	0.045159003812642776	0.05068288671320977	0
1834320	3073	D013661	causes	-0.0	0.045159003812642776	0.05383291222784278	0
1834320	3073	D013661	results	-0.0	0.045159003812642776	0.046662700914064825	0
1834320	3073	D013661	mutations	0.0	0.045159003812642776	0.06315245981463408	0
1834320	3073	D013661	genes	0.0	0.045159003812642776	0.04333469812088792	0
1834320	3073	D013661	gene	0.0	0.045159003812642776	0.046059810644639224	0
1834320	3073	D013661	encoding	-0.0	0.045159003812642776	0.049481607261232304	0
1834320	3073	D013661	alpha	0.0	0.045159003812642776	0.045003128056042105	0
1834320	3073	D013661	subunit	0.0	0.045159003812642776	0.04619379377935541	0
1834320	3073	D013661	beta	-0.0	0.045159003812642776	0.046400067789584276	0
1834320	3073	D013661	producing	-0.0	0.045159003812642776	0.04756878152866147	0
1834320	3073	D013661	destructive	-0.0	0.045159003812642776	0.045923045446561034	0
1834320	3073	D013661	gang	0.0	0.045159003812642776	0.04300713027837169	0
1834320	3073	D013661	accumulation	-0.0	0.045159003812642776	0.04720532190182824	0
1834320	3073	D013661	principally	-0.0	0.045159003812642776	0.0461114443087375	0
1834320	3073	D013661	neurons	0.0	0.045159003812642776	0.04137572711525922	0
1834320	3073	D013661	determination	0.0	0.045159003812642776	0.06025423246561876	0
1834320	3073	D013661	protein	0.0	0.045159003812642776	0.043623537366619856	0
1834320	3073	D013661	sequence	-0.0	0.045159003812642776	0.047538778775072905	0
1834320	3073	D013661	sequences	-0.0	0.045159003812642776	0.05106022967881735	0
1834320	3073	D013661	complex	0.0	0.045159003812642776	0.0404001227729013	0
1834320	3073	D013661	pathway	0.0	0.045159003812642776	0.044962130148066874	0
1834320	3073	D013661	sub	-0.0	0.045159003812642776	0.04768288351224122	0
1834320	3073	D013661	processing	0.0	0.045159003812642776	0.042298411869207325	0
1834320	3073	D013661	enzyme	0.0	0.045159003812642776	0.03834553632532018	0
1834320	3073	D013661	determined	-0.0	0.045159003812642776	0.05023371697192681	0
1834320	3073	D013661	recently	0.0	0.045159003812642776	0.04013207403158249	0
1834320	3073	D013661	detailed	-0.0	0.045159003812642776	0.05335964997730004	0
1834320	3073	D013661	knowledge	-0.0	0.045159003812642776	0.04707869867916726	0
1834320	3073	D013661	structure	-0.0	0.045159003812642776	0.05845325162155315	0
1834320	3073	D013661	allowed	-0.0	0.045159003812642776	0.06995871860371239	0
1834320	3073	D013661	specific	0.0	0.045159003812642776	0.042592003539294127	0
1834320	3073	D013661	causing	-0.0	0.045159003812642776	0.050504189329229086	0
1834320	3073	D013661	high	0.0	0.045159003812642776	0.049632878015932046	0
1834320	3073	D013661	incidence	0.0	0.045159003812642776	0.03765729977790809	0
1834320	3073	D013661	ash	0.0	0.045159003812642776	0.03976382379690442	0
1834320	3073	D013661	attributed	-0.0	0.045159003812642776	0.04561555129645179	0
1834320	3073	D013661	predominantly	-0.0	0.045159003812642776	0.05152000827496566	0
1834320	3073	D013661	three	-0.0	0.045159003812642776	0.04889063235974477	0
1834320	3073	D013661	present	-0.0	0.045159003812642776	0.05244105396102905	0
1834320	3073	D013661	frequency	-0.0	0.045159003812642776	0.05206408371226985	0
1834320	3073	D013661	non	-0.0	0.045159003812642776	0.05027603499886647	0
1834320	3073	D013661	two	-0.0	0.045159003812642776	0.05563503246072437	0
1834320	3073	D013661	dozen	-0.0	0.045159003812642776	0.047075852942500905	0
1834320	3073	D013661	identified	-0.0	0.045159003812642776	0.049112035281909154	0
1834320	3073	D013661	thus	-0.0	0.045159003812642776	0.053058464525639	0
1834320	3073	D013661	far	-0.0	0.045159003812642776	0.046793575328757234	0
1834320	3073	D013661	catalog	-0.0	0.045159003812642776	0.04617158334891948	0
1834320	3073	D013661	important	-0.0	0.045159003812642776	0.04571649805373318	0
1834320	3073	D013661	implications	-0.0	0.045159003812642776	0.05090981797009476	0
1834320	3073	D013661	carrier	0.0	0.045159003812642776	0.04158061641651683	0
1834320	3073	D013661	screening	-0.0	0.045159003812642776	0.05553763555181179	0
1834320	3073	D013661	pre	-0.0	0.045159003812642776	0.05586749329085456	0
1834320	3073	D013661	diagnosis	-0.0	0.045159003812642776	0.06554293727527051	0
10694284	3077	D006432	genes	0.13846552354119845	0.561020616042799	0.5233563004238869	1
10694284	3077	D006432	disease	0.08428948176726186	0.561020616042799	0.5334599276299361	1
10694284	3077	D006432	common	0.006577011322877135	0.561020616042799	0.5544436047199218	1
10694284	3077	D006432	inherited	-0.04015780442667649	0.561020616042799	0.6011784204694754	1
10694284	3077	D006432	disorder	-0.04218567063355283	0.561020616042799	0.6032062866763518	1
10694284	3077	D006432	iron	0.0008726372987778452	0.561020616042799	0.5629946158553082	1
10694284	3077	D006432	metabolism	0.009780061512008498	0.561020616042799	0.5724983488300639	1
10694284	3077	D006432	screening	-0.010362212416697547	0.561020616042799	0.5901834076031146	1
10694284	3077	D006432	studies	0.010936466341029072	0.561020616042799	0.566378030229303	1
10694284	3077	D006432	indicate	-0.025093426062069435	0.561020616042799	0.5861140421048684	1
10694284	3077	D006432	prevalence	0.002732104924351386	0.561020616042799	0.5582885111184476	1
10694284	3077	D006432	one	0.005494863588939247	0.561020616042799	0.5698252267201924	1
10694284	3077	D006432	200	-0.01736152296393445	0.561020616042799	0.5783821390067334	1
10694284	3077	D006432	400	-0.009023402290239457	0.561020616042799	0.5700440183330384	1
10694284	3077	D006432	depending	-0.01648175469285673	0.561020616042799	0.5775023707356557	1
10694284	3077	D006432	population	0.005613257694028317	0.561020616042799	0.5676808068169729	1
10694284	3077	D006432	studied	-0.008963304473079137	0.561020616042799	0.5699839205158781	1
10694284	3077	D006432	carrier	-0.009820306743882123	0.561020616042799	0.5708409227866811	1
10694284	3077	D006432	rate	0.029947816299719987	0.561020616042799	0.531072799743079	1
10694284	3077	D006432	seven	-0.001923170454747769	0.561020616042799	0.5629437864975467	1
10694284	3077	D006432	fed	-0.004604399008735882	0.561020616042799	0.5656250150515348	1
10694284	3077	D006432	identified	0.039518641265450904	0.561020616042799	0.521501974777348	1
10694284	3077	D006432	gene	0.01917256611746765	0.561020616042799	0.5723431011709612	1
10694284	3077	D006432	1996	-0.011388904696394864	0.561020616042799	0.5724095207391938	1
10694284	3077	D006432	two	0.00668035551770263	0.561020616042799	0.5543402605250963	1
10694284	3077	D006432	candidate	0.013743934094515908	0.561020616042799	0.5686446323657661	1
10694284	3077	D006432	mutations	-0.010250544855868848	0.561020616042799	0.5712711608986678	1
10694284	3077	D006432	mutation	0.009038148854418226	0.561020616042799	0.5562908784061024	1
10694284	3077	D006432	shown	0.004958324037018902	0.561020616042799	0.5560622920057801	1
10694284	3077	D006432	responsible	0.016699414014707092	0.561020616042799	0.5443212020280919	1
10694284	3077	D006432	majority	-0.023658236033194613	0.561020616042799	0.5846788520759936	1
10694284	3077	D006432	cases	0.03055552393385308	0.561020616042799	0.5528956228178876	1
10694284	3077	D006432	worldwide	0.007974875829614425	0.561020616042799	0.5530457402131845	1
10694284	3077	D006432	discovery	-0.001836977905638637	0.561020616042799	0.5687138558135837	1
10694284	3077	D006432	led	-0.012219217612878475	0.561020616042799	0.5732398336556774	1
10694284	3077	D006432	rapid	-0.011933235175026757	0.561020616042799	0.5729538512178257	1
10694284	3077	D006432	advances	-0.009865640210821924	0.561020616042799	0.5708862562536209	1
10694284	3077	D006432	field	-0.005794477453293756	0.561020616042799	0.5668150934960927	1
10694284	3077	D006432	although	0.005977922720472817	0.561020616042799	0.5550426933223261	1
10694284	3077	D006432	basic	-0.0014733117479385216	0.561020616042799	0.5624939277907375	1
10694284	3077	D006432	defect	-0.012677138625337703	0.561020616042799	0.5736977546681367	1
10694284	3077	D006432	still	-0.008948102473485764	0.561020616042799	0.5699687185162847	1
10694284	3077	D006432	fully	-0.011216317432632517	0.561020616042799	0.5722369334754315	1
10694284	3077	D006432	understood	-0.01193748125581584	0.561020616042799	0.5729580972986148	1
10694284	3077	D006432	much	0.0013796249966464558	0.561020616042799	0.5596409910461525	1
10694284	3077	D006432	known	-0.009765363268345428	0.561020616042799	0.5707859793111444	1
10694284	3077	D006432	sequence	-0.0126887360832596	0.561020616042799	0.5737093521260586	1
10694284	3077	D006432	events	-0.0072142689917121805	0.561020616042799	0.5682348850345111	1
10694284	3077	D006432	leading	-0.00035985841366259486	0.561020616042799	0.5613804744564616	1
10694284	3077	D006432	over	0.006172846412559996	0.561020616042799	0.554847769630239	1
10694284	3077	D006432	major	0.028730005842580564	0.561020616042799	0.5322906102002184	1
10694284	3077	D006432	meets	-0.0012743439177829163	0.561020616042799	0.5622949599605819	1
10694284	3077	D006432	criteria	-0.018498576069520767	0.561020616042799	0.5795191921123197	1
10694284	3077	D006432	world	0.006508800768785239	0.561020616042799	0.5545118152740137	1
