PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
29750581	1080	D003550	genes	0.0	0.3367386758327484	0.4082169234752655	0
29750581	1080	D003550	disease	-0.0	0.3367386758327484	0.8916206955909729	0
29750581	1080	D003550	chronic	-0.0	0.3367386758327484	0.5502840876579285	0
29750581	1080	D003550	pulmonary	-0.0	0.3367386758327484	0.44019243121147156	0
29750581	1080	D003550	introduction	-0.0	0.3367386758327484	0.4028751254081726	0
29750581	1080	D003550	lung	0.0	0.3367386758327484	0.422588586807251	0
29750581	1080	D003550	diseases	-0.0	0.3367386758327484	0.4361158311367035	0
29750581	1080	D003550	cop	0.0	0.3367386758327484	0.3757917881011963	0
29750581	1080	D003550	causes	-0.0	0.3367386758327484	0.4182349443435669	0
29750581	1080	D003550	high	-0.0	0.3367386758327484	0.34149986505508423	0
29750581	1080	D003550	mortality	-0.0	0.3367386758327484	0.4232822358608246	0
29750581	1080	D003550	worldwide	-0.0	0.3367386758327484	0.39215779304504395	0
29750581	1080	D003550	multi	0.0	0.3367386758327484	0.2830120027065277	0
29750581	1080	D003550	genetic	-0.0	0.3367386758327484	0.41064006090164185	0
29750581	1080	D003550	caused	-0.1996514530510609	0.3367386758327484	0.8725884556770325	0
29750581	1080	D003550	mutations	0.0	0.3367386758327484	0.7677303552627563	0
29750581	1080	D003550	gene	0.0	0.3367386758327484	0.04349606856703758	0
29750581	1080	D003550	characterized	-0.17529056987365266	0.3367386758327484	0.8449301719665527	0
29750581	1080	D003550	progressive	0.0	0.3367386758327484	0.32824620604515076	0
29750581	1080	D003550	cases	0.0	0.3367386758327484	0.014369741082191467	0
29750581	1080	D003550	result	0.0	0.3367386758327484	0.020492302253842354	0
29750581	1080	D003550	particles	-0.0	0.3367386758327484	0.34149986505508423	0
29750581	1080	D003550	mainly	-0.0	0.3367386758327484	0.42109423875808716	0
29750581	1080	D003550	cigarette	-0.0	0.3367386758327484	0.3905085325241089	0
29750581	1080	D003550	smoke	-0.0	0.3367386758327484	0.372848242521286	0
29750581	1080	D003550	also	-0.0	0.3367386758327484	0.8292591571807861	0
