PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
29750581	1080	D003550	genes	0.031536661203296235	0.9656328937714279	0.996222751416898	1
29750581	1080	D003550	disease	0.0627830090310838	0.9656328937714279	0.9663359836298662	1
29750581	1080	D003550	chronic	0.019763997404366074	0.9656328937714279	0.9699391413888917	1
29750581	1080	D003550	pulmonary	0.0019861463422614634	0.9656328937714279	0.9689400758782802	1
29750581	1080	D003550	introduction	-0.008178201467678448	0.9656328937714279	0.9738110952391064	1
29750581	1080	D003550	lung	-0.0018114027425895074	0.9656328937714279	0.9693150253996583	1
29750581	1080	D003550	diseases	0.04258261525388363	0.9656328937714279	0.9628306692779194	1
29750581	1080	D003550	cop	0.12274440137700549	0.9656328937714279	0.9654674010270969	1
29750581	1080	D003550	causes	0.008466726361236243	0.9656328937714279	0.9571661674101917	1
29750581	1080	D003550	high	0.0023450983717556717	0.9656328937714279	0.9632877953996722	1
29750581	1080	D003550	mortality	0.00478993184951837	0.9656328937714279	0.9608429619219095	1
29750581	1080	D003550	worldwide	0.013355923223827282	0.9656328937714279	0.9522769705476006	1
29750581	1080	D003550	multi	-0.013529043603750512	0.9656328937714279	0.9791619373751784	1
29750581	1080	D003550	genetic	0.012282295356093709	0.9656328937714279	0.9533505984153342	1
29750581	1080	D003550	caused	0.089769175925258184	0.9656328937714279	0.9358637178461697	1
29750581	1080	D003550	mutations	0.014454875011883916	0.9656328937714279	0.9626595277818125	1
29750581	1080	D003550	gene	-0.0003472426723869493	0.9656328937714279	0.9659801364438149	1
29750581	1080	D003550	characterized	0.019050061949805852	0.9656328937714279	0.9465828318216221	1
29750581	1080	D003550	progressive	-0.007847049338198353	0.9656328937714279	0.9734799431096263	1
29750581	1080	D003550	cases	0.007839960389608214	0.9656328937714279	0.9577929333818197	1
29750581	1080	D003550	result	0.014221295394363342	0.9656328937714279	0.9514115983770646	1
29750581	1080	D003550	particles	0.010026964139334571	0.9656328937714279	0.9556059296320933	1
29750581	1080	D003550	mainly	0.0005540456433237306	0.9656328937714279	0.9650788481281042	1
29750581	1080	D003550	cigarette	0.0033305972992794253	0.9656328937714279	0.9623022964721485	1
29750581	1080	D003550	smoke	-0.009440763068773728	0.9656328937714279	0.9750736568402016	1
29750581	1080	D003550	also	0.0028298609243980755	0.9656328937714279	0.9644850060918103	1
29750581	1080	D003550	environmental	0.027565400210777025	0.9656328937714279	0.9584891274605124	1
29750581	1080	D003550	poll	-0.01355156547991998	0.9656328937714279	0.9791844592513479	1
29750581	1080	D003550	areas	-0.01591700359642123	0.9656328937714279	0.9815498973678491	1
29750581	1080	D003550	covered	-0.011904021538728937	0.9656328937714279	0.9775369153101569	1
29750581	1080	D003550	although	0.021702634056029457	0.9656328937714279	0.9439302597153985	1
29750581	1080	D003550	path	0.006578391204757894	0.9656328937714279	0.9600233815008665	1
29750581	1080	D003550	differ	-0.0002555091186811076	0.9656328937714279	0.965888402890109	1
29750581	1080	D003550	share	0.005294050264816108	0.9656328937714279	0.9603388435066118	1
29750581	1080	D003550	key	0.011212666288377582	0.9656328937714279	0.9544202274830503	1
29750581	1080	D003550	features	0.008826113374332811	0.9656328937714279	0.9568067803970951	1
29750581	1080	D003550	similarities	-0.0004662571096119006	0.9656328937714279	0.9660991508810398	1
29750581	1080	D003550	great	-0.0012238689717376516	0.9656328937714279	0.9668567627431656	1
29750581	1080	D003550	interest	0.0091797888649634	0.9656328937714279	0.9564531049064645	1
29750581	1080	D003550	exploring	0.009833557740618115	0.9656328937714279	0.9557993360308098	1
29750581	1080	D003550	common	0.019705149047174242	0.9656328937714279	0.9597667178557385	1
29750581	1080	D003550	mechanisms	0.03025442497262798	0.9656328937714279	0.9353784687987999	1
29750581	1080	D003550	and	0.012449296374873464	0.9656328937714279	0.9531835973965544	1
29750581	1080	D003550	factors	0.04335478646787039	0.9656328937714279	0.9222781073035575	1
29750581	1080	D003550	affected	0.08276323544420228	0.9656328937714279	0.8828696583272256	1
29750581	1080	D003550	insults	0.013807966210643507	0.9656328937714279	0.9518249275607844	1
29750581	1080	D003550	involved	0.006651010472384811	0.9656328937714279	0.9589818832990431	1
29750581	1080	D003550	various	-0.00505323748398423	0.9656328937714279	0.9706861312554121	1
29750581	1080	D003550	molecular	-0.0034084184988910637	0.9656328937714279	0.969041312270319	1
