PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
1834320	3073	D013661	bio	-2.527720471379169e-06	0.9999934276250538	0.9999959553455252	1
1834320	3073	D013661	genetics	-3.63393247937438e-06	0.9999934276250538	0.9999970615575332	1
1834320	3073	D013661	disease	0.013486961535808528	0.9999934276250538	0.9999967779297705	1
1834320	3073	D013661	one	-4.8858564739573396e-06	0.9999934276250538	0.9999983134815278	1
1834320	3073	D013661	diseases	5.22416984860552e-06	0.9999934276250538	0.9999882034552052	1
1834320	3073	D013661	known	7.129398416183541e-06	0.9999934276250538	0.9999862982266376	1
1834320	3073	D013661	causes	1.1216383568601884e-05	0.9999934276250538	0.9999822112414852	1
1834320	3073	D013661	results	6.010958763957852e-06	0.9999934276250538	0.9999874166662899	1
1834320	3073	D013661	mutations	0.004331597157991585	0.9999934276250538	0.9999979344375957	1
1834320	3073	D013661	genes	6.215423975053369e-06	0.9999934276250538	0.9999872122010788	1
1834320	3073	D013661	gene	7.774240779245822e-06	0.9999934276250538	0.9999964248257447	1
1834320	3073	D013661	encoding	2.1211950628208243e-06	0.9999934276250538	0.999991306429991	1
1834320	3073	D013661	alpha	3.3472980272009067e-06	0.9999934276250538	0.9999965608467457	1
1834320	3073	D013661	subunit	1.1186467598900407e-06	0.9999934276250538	0.9999942761392236	1
1834320	3073	D013661	beta	4.784848320893431e-07	0.9999934276250538	0.999995304633231	1
1834320	3073	D013661	producing	-3.274977448564087e-06	0.9999934276250538	0.9999967026025024	1
1834320	3073	D013661	destructive	-2.3008531367940677e-06	0.9999934276250538	0.9999957284781906	1
1834320	3073	D013661	gang	-4.731736719332247e-06	0.9999934276250538	0.9999981593617732	1
1834320	3073	D013661	accumulation	-1.4179812708459139e-06	0.9999934276250538	0.9999948456063247	1
1834320	3073	D013661	principally	7.306400759854448e-06	0.9999934276250538	0.999986121224294	1
1834320	3073	D013661	neurons	-5.517217598449697e-06	0.9999934276250538	0.9999989448426523	1
1834320	3073	D013661	determination	1.077606412502874e-05	0.9999934276250538	0.9999960369416956	1
1834320	3073	D013661	protein	-1.7565249020856655e-06	0.9999934276250538	0.9999951841499559	1
1834320	3073	D013661	sequence	-2.171844181275695e-06	0.9999934276250538	0.9999955994692351	1
1834320	3073	D013661	sequences	-8.589037036044189e-07	0.9999934276250538	0.9999942865287574	1
1834320	3073	D013661	complex	-1.0886592507475257e-06	0.9999934276250538	0.9999945162843046	1
1834320	3073	D013661	pathway	-1.918929940281089e-06	0.9999934276250538	0.9999953465549941	1
