PMID	geneid	diseaseid	word	importance_score	org_prob_score	perturbed_prob_score	original_prediction
18322368	2896	D003704	variations	-0.0020522194895562507	0.14186695218086243	0.5056414604187012	0
18322368	2896	D003704	terminology	-0.0	0.14186695218086243	0.3936921954154968	0
18322368	2896	D003704	describing	0.0	0.14186695218086243	0.13910187780857086	0
18322368	2896	D003704	hereditary	0.0	0.14186695218086243	0.13492122292518616	0
18322368	2896	D003704	disease	0.0	0.14186695218086243	0.15690921247005463	0
18322368	2896	D003704	park	-0.0	0.14186695218086243	0.31151798367500305	0
18322368	2896	D003704	related	-0.0	0.14186695218086243	0.28218820691108704	0
18322368	2896	D003704	diseases	-0.0	0.14186695218086243	0.36701565980911255	0
18322368	2896	D003704	lessons	-0.0	0.14186695218086243	0.2151247262954712	0
18322368	2896	D003704	past	-0.0	0.14186695218086243	0.2518717050552368	0
18322368	2896	D003704	studies	-0.0	0.14186695218086243	0.38186347484588623	0
18322368	2896	D003704	genetic	-0.0	0.14186695218086243	0.1746712327003479	0
18322368	2896	D003704	shown	-0.0	0.14186695218086243	0.16219763457775116	0
18322368	2896	D003704	major	-0.0	0.14186695218086243	0.22558969259262085	0
18322368	2896	D003704	discoveries	-0.0	0.14186695218086243	0.16265687346458435	0
18322368	2896	D003704	path	0.0	0.14186695218086243	0.11350411921739578	0
18322368	2896	D003704	various	-0.0	0.14186695218086243	0.1491709202528	0
18322368	2896	D003704	positive	-0.0	0.14186695218086243	0.3405912220478058	0
18322368	2896	D003704	front	-0.0	0.14186695218086243	0.4357263445854187	0
18322368	2896	D003704	recently	-0.0	0.14186695218086243	0.33290722966194153	0
18322368	2896	D003704	found	-0.0	0.14186695218086243	0.22433972358703613	0
18322368	2896	D003704	caused	0.0	0.14186695218086243	0.0076531823724508286	0
18322368	2896	D003704	mutations	0.0	0.14186695218086243	0.6689554452896118	0
18322368	2896	D003704	genes	0.0	0.14186695218086243	0.12778624892234802	0
18322368	2896	D003704	gene	-0.0	0.14186695218086243	0.5448280572891235	0
18322368	2896	D003704	constituent	-0.0	0.14186695218086243	0.26417744159698486	0
18322368	2896	D003704	inclusion	0.0	0.14186695218086243	0.09273223578929901	0
18322368	2896	D003704	subsequently	0.0	0.14186695218086243	0.12296995520591736	0
